name;planet_mass;planet_radius;planet_luminosity;star_planet_distance;planet_rotation_rate;planet_orbital_period;star_mass;star_radius;star_age;earth_distance;star_magfield;star_rotperiod;star_luminosity;spectral_type;spectral_type_code;dynamo_density;dynamo_radius;B_dyn;B_eq;magnetic_moment;standoff_distance;sw_density;sw_velocity;coronal_temperature;sw_magfield;alfven_velocity;magnetic_field_planet;freq_max_planet;pow_emission_kinetic;pow_emission_magnetic;pow_emission_spi;flux_kinetic_au;flux_magnetic_au;flux_spi_au;pow_received_kinetic;pow_received_magnetic;pow_received_spi;star_magnetic_field;freq_max_star
;MJ;RJ;LS;AU;wJ;w_orb_J;MS;RS;yr;pc;T;days;LS;;;rho_dyn_J;r_dyn_J;T;T;MmagJ;Rp;m-3;m.s-1;K;T;m.s-1;T;MHz;10^14W;10^14W;10^14W;10^10Jy;10^10Jy;10^10Jy;mJy;mJy;mJy;T;MHz
HD 216770 b;0.7505553499465135;0.8365384129920942;4.570979017182027e-10;0.2898;0.0068403320929493324;0.0068403320929493324;0.9;1.0;3600000000.0;38.0;0.00017017808464817657;21.502474937152304;0.41764722707894464;K1 V;1;1.196613852364054;0.8667897910558333;0.01938802992286735;0.0031722792288774175;0.011552486881457123;3.929806044359958;154136649.50702447;381823.8951425073;929608.695652174;4.68088474682674e-09;352573.2529839428;1.6850006533915573e-05;0.47167353155315506;0.004275328866388559;0.0010716452061023047;;2.5313792411948706;0.6345103531052735;;0.4120397110428895;0.10328103284271668;;0.00017017808464817657;4.763707243519065
HD 217786 A b;15.01110699893027;0.9134014460048973;1.4201292993927883e-07;1.428;1.0;0.0006657501586497918;1.02;1.27;7600000000.0;54.8;0.00010112947173223516;36.18381404867567;0.7680406247883835;F8V;1;13.725468607028182;1.0668408221112895;0.19525693125456425;0.06903375008188896;4.64635383072422;56.226287199704686;1942447.0247599238;364114.07576711423;589604.6511627907;1.1194728411136795e-09;751126.945716008;0.005206063353331492;145.73064303641587;0.011403130195570781;0.014265428176690036;0.014265428176690036;0.02185256370349407;0.027337772404793143;14.073263969492798;0.0017103710257487127;0.00213969099754619;1.1014956074597821;0.00010112947173223516;2.8308650788970264
HD 217850 b;25.588163930484214;0.7868139375550749;4.632381215557125e-07;1.1248896000000002;1.0;0.0009568795295428287;1.03;0.9199195069231422;7600000000.0;61.0;0.00010112947173223516;36.18381404867567;0.8051804996227069;G8V;1;36.02536576757643;0.9239747199325928;0.37666701205343817;0.13317189923613057;4.551080433399574;67.01317031828417;1707660.7506538995;350520.9182721654;590604.6511627907;1.3808614867823296e-09;988151.855623632;0.00797775384400179;223.31714363956792;0.009426883262858598;0.022024020835314136;0.022024020835314136;0.011788953589631076;0.027542524103120507;21.727343550153556;0.0007446713421509895;0.0017397751406991982;1.3724483653154174;0.00010112947173223516;2.8308650788970264
HD 218566 b;0.2424871130596428;0.621953590735034;3.552256178648515e-11;0.48111;0.003107752259315238;0.003107752259315238;0.85;0.86;8500000000.0;29.94;9.353240169435769e-05;39.122805933686855;0.3163299149152468;K3V;1;1.005530956284552;0.6227416753757727;0.009684984157086877;9.146824417342414e-05;0.0017534289503543404;5.104705417543284;7791699.0893412465;286099.45584956044;523947.36842105264;2.2070336406202854e-09;739379.2166669468;6.2229525324800285e-06;0.17419589670630403;8.48009834225208e-05;0.00016649848390516025;0.00016649848390516025;0.13595405367610305;0.2669325626219141;0.17759713601683663;0.035648201345214826;0.06999177649097747;0.04656733868446994;9.353240169435769e-05;2.6182042204570126
HD 219077 b;15.47298721428197;0.944430956830838;1.2758457284932205e-07;1.63096;1.0;0.0005533923975515623;1.05;0.9425204743550133;8900000000.0;29.35;9.057813181218114e-05;40.39882394116563;0.883564627428433;G8V;1;12.821951041308907;1.102393423575848;0.1821224651270942;0.06439001504888942;5.0368057862177675;68.99931866346999;597851.4965888563;348312.75728081673;537636.3636363636;8.84316281713458e-10;1069511.189471936;0.005105365238104213;142.9118526974094;0.004946429113902131;0.013709849052928462;0.013709849052928462;0.00966613226673884;0.02679128948399861;15.100699835498165;0.002637458138120306;0.007310152864704042;4.120310230958964;9.057813181218114e-05;2.5355068692315035
HD 219134 b;0.01343;0.134;9.474865353863545e-13;0.037;0.14083518512814835;0.14083518512814835;0.794;0.778;5200000000.0;6.55;0.0001317571641956712;27.77268334772055;0.22798187274115014;K3V;1;4.133717492269896;0.15315954131558976;0.010709810186474917;-5.999767166112557;0.0005814366732629501;5.849147255908278;7117313068.13479;190727.46687005935;708645.1612903225;1.2203918864707328e-06;13527441.00973898;0.00020633375395363038;5.775794223583191;0.0013986556093690422;2.0683526544596957;2.0683526544596957;0.06762826918216444;100.00968726143141;1566.167147748743;0.37050555648759487;547.9091108059769;8580.34129287272;0.0001317571641956712;3.6882102578722082
HD 219134 c;0.01246;0.12624;8.493971775701519e-13;0.062;0.06492713221950323;0.06492713221950323;0.794;0.778;5200000000.0;6.55;0.0001317571641956712;27.77268334772055;0.22798187274115014;K3V;1;4.5497767458193294;0.14471784229659954;0.010933532044561276;-7.813288940045896;0.0002666359003247836;5.844941568995675;1799850146.6728115;213893.74324687757;708645.1612903225;2.786643014460536e-07;6142392.075973119;0.00011316442459804203;3.1677532996146347;0.0004421251322776557;0.10718477252385913;0.10718477252385913;0.03897831347863448;9.44954574748623;81.16085480096326;0.21354504412125458;51.769906994022506;444.6446439733854;0.0001317571641956712;3.6882102578722082
HD 219134 d;0.05236;0.29702589014776326;6.886640750130637e-12;0.225;0.009391608450568655;0.009391608450568655;0.794;0.778;5200000000.0;6.55;0.0001317571641956712;27.77268334772055;0.22798187274115014;K3V;1;1.690104185641366;0.3220080203489057;0.010282753209093982;-0.04123163465508381;0.0005550618540307289;4.778020846121713;84467333.35223755;305210.62430350843;708645.1612903225;9.830697870782545e-10;100026.3286981192;1.8085924672678945e-05;0.5062699497828906;0.00022301429948762047;7.041595193697212e-06;;0.12302114183708734;0.0038843476991091497;;0.6739787542590279;0.02128063342820691;;0.0001317571641956712;3.6882102578722082
HD 219134 e;0.2574982200585731;0.8145842596424061;5.1658541139959086e-11;1.6895999999999998;1.0;0.0004563918745888118;0.794;0.778;5200000000.0;6.55;0.0001317571641956712;27.77268334772055;0.22798187274115014;K3V;1;0.6251266997282685;0.6772958451073557;0.008090054032465377;0.00011222287484799832;0.20216616098677906;23.25959637173983;1035638.7431970785;434444.41239006544;708645.1612903225;1.2634732840870174e-09;1161010.8826954716;0.00031936158606574253;8.939723960275611;0.0014055542259939552;0.0029509424188008796;0.0029509424188008796;0.043908913370918436;0.09218618010846746;2.234468605370124;0.24055763336832828;0.5050475544413487;12.24167118423097;0.0001317571641956712;3.6882102578722082
HD 219134 f;0.0208;0.1829302934383424;1.7928008055202628e-12;0.139;0.019341562466803262;0.019341562466803262;0.794;0.778;5200000000.0;6.55;0.0001317571641956712;27.77268334772055;0.22798187274115014;K3V;1;2.6468576592165984;0.20512595430224964;0.00990957479412004;-1.29308326444355;0.00025775780955007146;5.179151638964641;254902234.14821875;270062.8188836324;708645.1612903225;1.7276558725474886e-08;1011916.765938883;3.595317041443632e-05;1.0064185331783895;0.0002077862664330709;0.0008576020500010145;0.0008576020500010145;0.05765903998475359;0.23797776311622973;0.6493806332578361;0.3158885323317672;1.3037755456605011;3.5576710125373783;0.0001317571641956712;3.6882102578722082
HD 219134 g;0.039259818304894556;0.26172583563798213;4.525958275607136e-12;0.3753;0.004359592617474655;0.004359592617474655;0.794;0.778;5200000000.0;6.55;0.0001317571641956712;27.77268334772055;0.22798187274115014;K3V;1;1.8215483128903185;0.28577090902593494;0.009876602062600076;-0.12895701118982647;0.0002033916899990303;4.54117648559017;26924299.28671855;341083.3123933218;708645.1612903225;3.6712357666961614e-09;661628.8632902879;9.686696071429046e-06;0.2711546809134254;6.958507006676811e-05;7.697203902940632e-05;7.697203902940632e-05;0.0716684737946294;0.07927661144560244;0.05828361936402044;0.3926400614271335;0.4343217029698896;0.31931032817667665;0.0001317571641956712;3.6882102578722082
HD 219134 h;0.3556477658208094;0.9276739030455494;7.626081425671212e-11;1.93032;1.0;0.00037374017918597705;0.794;0.778;5200000000.0;6.55;0.0001317571641956712;27.77268334772055;0.22798187274115014;K3V;1;0.6020952212909744;0.7513380985758695;0.008353009043969519;0.00042005570255146196;0.2852702811937414;23.889016712937273;779939.9464877143;441892.3899264634;708645.1612903225;1.1128112601244783e-09;1178325.5673733917;0.00030510741756138016;8.540714382191844;0.0015239062543625037;0.0031854059692744004;0.0031854059692744004;0.04983027067695559;0.10415971534373347;2.41200559806061;0.2729981469341224;0.5706452902567735;13.214318319362297;0.0001317571641956712;3.6882102578722082
HD 220197 b;0.2309401076758503;0.7682980101310366;3.0013451133627063e-11;2.218677;1.0;0.00032470059028634685;0.91;0.98;10165000000.0;64.5;8.255240394873487e-05;44.32638935956847;0.4407587581143519;F8V;1;0.6494065639855381;0.6542550347687112;0.0070974809198815865;4.6107417732087085e-05;0.18254632487882574;32.40533095343553;261231.0552471583;343506.6536728735;475436.18450515;6.044594113982427e-10;1105933.7541808814;0.0003436894671112757;9.620721771454809;0.0003026097367271714;0.0009221037700770366;0.0009221037700770366;0.008784244912834182;0.02676710088382668;1.1143916105204028;0.0004962883257936533;0.0015122756498484396;0.06296039695519172;8.255240394873487e-05;2.310846813639431
HD 221287 b;3.5680246635918866;0.9922765354726348;5.9081220502932e-08;1.1500000000000001;1.0;0.0010197923502005826;1.25;1.2087951113711561;1300000000.0;52.9;0.00034417617703077206;10.631909598068532;2.0201780242762695;F7 V;1;2.8200935934110416;1.1164452496125987;0.10415576336715333;0.03180785257362017;2.469236946335578;18.109963489185734;73193184.97844654;740796.7972900657;1967217.391304348;4.803382240038096e-09;525032.5114390757;0.002157977218366942;60.40714189336643;0.44302559692623494;0.06542022022400786;;2.048187562957982;0.3024495251706536;;0.1720312850494012;0.02540332800505154;;0.00034417617703077206;9.634345990894055
HD 222155 b;2.1939310229205775;1.2108293035924411;1.5260722942369224e-09;4.284;1.0;0.00013485545925957202;1.13;1.67;8199999999.999999;49.1;9.590742757795033e-05;38.15397923196183;1.2562636974548727;G2V;1;1.164516769584148;1.2487226414269148;0.022507770325491807;0.006247491812087136;2.3480309947367024;45.00333769461069;277728.33370556135;410661.81495839806;577304.3478260869;3.706357788583151e-10;657675.4318619984;0.0011293727657107294;31.613948621950296;0.0026332296880951997;0.0019854196522752477;0.0019854196522752477;0.023261579084616683;0.0175389167402867;2.065322301596354;0.0022679071048969227;0.0017099713541716014;0.20136032487966504;9.590742757795033e-05;2.684687093552016
HD 22781 b;15.761662348876783;0.8146456906049491;2.653742980387846e-07;0.21111029999999995;0.010043151203723968;0.010043151203723968;0.75;0.6925481653534858;4750000000.0;31.79;0.00014032982791205485;26.07606703753149;0.174377632727509;K0V;1;20.147772208041495;0.9541676984148434;0.27709163691985556;0.09796668773805528;0.09063989167804959;9.317690086857963;90383616.99787973;315224.10177930497;742086.9565217391;7.791689337887196e-10;76640.99630454523;0.00014315131384585984;4.007160805086076;0.007520770031782364;0.00013069372657833472;;0.5241489638535727;0.009108506320324438;;0.12190533959705592;0.0021184350876848773;;0.00014032982791205485;3.9281804063576433
HD 23079 b;2.8290163190291664;1.0430123349825424;3.984626716935495e-09;1.433208;1.0;0.000687600226286663;1.1;1.13;6530000000.0;34.8;0.0001124192906181468;32.55001859448952;1.1048736715071679;F8/G0 V;1;2.029240211045968;1.1492208560001465;0.03848260459011439;0.01129733780789774;2.3178161047476817;37.96691747789151;2022879.2102725264;388428.3622724346;662087.6494023905;1.2422911518756897e-09;816794.4691609725;0.0017441864022675188;48.82410926005369;0.008571416734618803;0.011142055064774423;0.011142055064774423;0.049028372274110665;0.0637323841002925;9.888085676452144;0.009515640805595442;0.012369459695541693;1.9191228912520244;0.0001124192906181468;3.1468951489029404
HD 23127 b;1.7320508075688772;1.013207856773039;1.096840912828815e-09;1.344;1.0;0.0007674389239925934;1.13;1.0435489856343343;7100000000.0;89.1;0.00010604606196894664;34.50623183981631;1.2562636974548727;G2V;1;1.4613020128995207;1.0807350307868968;0.023861259591658013;0.0061880235396932085;1.5863071883705187;35.98088983366966;1694331.8912332626;371745.33804890764;632444.4444444445;1.2379239686918756e-09;889342.6107111776;0.0013021886323009272;36.45149393322062;0.005333794353730907;0.008974130655425008;0.008974130655425008;0.040864870628448874;0.06875531074425853;8.442782541770287;0.001209884110486615;0.0020356349280385706;0.24996502591324601;0.00010604606196894664;2.9684926504639426
HD 231701 b;1.2470765814495917;0.9130827217390367;9.003455191454168e-10;0.47912000000000005;0.0036215082546069196;0.0036215082546069196;1.14;1.35;4900000000.0;108.4;0.00013732454055753512;26.64673033052586;1.3100136669099762;F8V;1;1.4426976244389693;0.9723765575987262;0.023881254216957984;0.005439669534061153;0.011313736012752923;4.339269815529777;53410224.8687583;363679.99305119854;803169.4915254237;3.385923557385899e-09;433250.7444187951;1.2689891849499233e-05;0.3552215894773309;0.0018595013135651373;0.0007757919791521759;0.0007757919791521759;1.461929162578895;0.6099231606580069;0.5636180477161014;0.029242656171634105;0.01220016245299841;0.01127393118857779;0.00013732454055753512;3.844054949374277
HD 233832 b;3.140785464391564;1.3838229109263545;6.770627897870927e-09;2.7471219999999996;1.0;0.00020816885711905285;0.71;0.68;5417000000.0;58.8;0.00012805751235598503;28.575051417738845;0.13581973982577358;K0V;1;1.1292982847416897;1.419188276313838;0.03359869779752581;0.010052556112062065;3.618631724131373;44.50057161883469;261905.78471227142;452029.41517085896;672009.8176718092;7.68889670858649e-10;1404966.1249895487;0.0011659638628143958;32.63822430751468;0.004229584310219747;0.012011713904905559;0.012011713904905559;0.03619098112337014;0.10277977203134984;9.35809995150627;0.0024603379046527238;0.006987181919669056;0.6361830299027732;0.00012805751235598503;3.5846478144257015
HD 23472 b;0.02618;0.16701;2.507108174616136e-12;0.1078336;0.027510784767512217;0.027510784767512217;0.75;0.73;5200000000.0;39.1;0.0001317571641956712;27.77268334772055;0.174377632727509;K3.5V;1;4.159864690745739;0.19092846627131502;0.012805211718565333;-0.7505691266600517;0.0003347211588005262;5.841066919396795;403784988.3760884;253078.60073177482;699645.1612903225;4.4295815116942274e-08;2061398.6398488318;6.135330921340939e-05;1.7174315019352577;0.00028717461742409423;0.0056010332773510875;0.0056010332773510875;0.04669773537047649;0.9107893035014066;4.241130879456458;0.007179453017571676;0.14002754012626667;0.6520444653014315;0.0001317571641956712;3.6882102578722082
HD 23472 c;0.01073;0.1668;6.830845033613321e-13;0.1542302;0.016083479243985926;0.016083479243985926;0.75;0.73;5200000000.0;39.1;0.0001317571641956712;27.77268334772055;0.174377632727509;K3.5V;1;1.9053070090564919;0.18284342926277197;0.00716522333104488;-8.284904604384707;0.00012587630551223514;4.718224229265097;175019426.4749718;279163.0428201163;699645.1612903225;9.726115209341004e-09;687496.7560431631;2.3159975885244003e-05;0.6483052451339592;0.0001087350515660197;0.00019386705147853123;0.00019386705147853123;0.04684025198085532;0.08351291889098295;0.1467971172139913;0.007201363958226955;0.012839532212458302;0.022569038900741432;0.0001317571641956712;3.6882102578722082
HD 23472 d;0.00173;0.0669;4.776487563080723e-14;0.0399714;0.12190179370258229;0.12190179370258229;0.75;0.73;5200000000.0;39.1;0.0001317571641956712;27.77268334772055;0.174377632727509;K3.5V;1;4.267194498736523;0.07654330220756603;0.006322863180684314;-2057.0770814486254;4.635852430583562e-05;5.348458970216007;4918664334.254948;193149.62054666187;699645.1612903225;9.570443682240488e-07;12760945.411479084;0.00013220062355212735;3.7006237866348792;0.00020921779902220134;0.2684637132155414;0.2684637132155414;0.01578893679529086;20.26001907868018;203.2820888131648;0.0024274395539717326;3.1148374531766074;31.253211625132767;0.0001317571641956712;3.6882102578722082
HD 23472 e;0.00227;0.07298;7.097358221077656e-14;0.06324;0.061255676946926234;0.061255676946926234;0.75;0.73;5200000000.0;39.1;0.0001317571641956712;27.77268334772055;0.174377632727509;K3.5V;1;4.309465754251679;0.0835254336674551;0.006820754265840872;-972.841478654497;3.615211487831873e-05;5.350545094538241;1481885510.144153;216446.28126285772;699645.1612903225;2.5219385278035063e-07;6126346.303735542;7.941533737239941e-05;2.2230325289506245;0.00010564017342174756;0.024879457933601842;0.024879457933601842;0.0132712698851259;3.1255344452557856;18.83885206199653;0.0020403657236880484;0.4805292489344736;2.8963428785370517;0.0001317571641956712;3.6882102578722082
HD 238090 b;0.025033907672062174;0.20285299700281267;2.3487265231947795e-12;0.06524;0.0513211636009889;0.0513211636009889;0.578;0.57;5200000000.0;14.24;0.0001317571641956712;27.77268334772055;0.05936186053356491;M0V;1;2.3747877199943512;0.2260036219252911;0.009912600707894634;-0.6805436367282734;0.0007574120256216795;5.851807677148834;782256355.5066541;225043.33385873606;659645.1612903225;1.8991313130140308e-07;6349723.5282577695;7.747653060194702e-05;2.168760512226015;0.000579229667047784;0.13556173063714616;0.13556173063714616;0.07458790234365258;17.456400632645526;102.64803178417552;0.08645646370784274;20.234094542736738;118.98157148516842;0.0001317571641956712;3.6882102578722082
HD 24085 b;0.04283938997387023;0.49569497775276455;5.139879804394865e-12;0.026520000000000002;0.2876889224841602;0.2876889224841602;1.22;1.1681497517358679;5200000000.0;54.97;0.0001317571641956712;27.77268334772055;1.8037206127689798;G0V;1;0.5308904360197828;0.35765067474190104;0.004962969614013262;-0.04589069098680814;0.007244095586947224;2.4655284744490107;63786917301.04523;212059.54259111348;785645.1612903225;3.2083356287954443e-06;11879231.859350033;5.078352814896831e-05;1.421557078837923;0.04189039449659667;38.64421665690389;38.64421665690389;8.22961164241689;7591.881125339477;29261.597362533805;0.6401428810987411;590.5368160370083;2276.1223803876333;0.0001317571641956712;3.6882102578722082
HD 25015 b;5.1730584119390475;1.3362967544374895;3.223910689199703e-08;3.7759;1.0;0.0001421745962010562;0.86;0.83;4000000000.0;37.45;0.00015815689112285412;23.13683567007867;0.33478453158001137;K2V;1;1.8065273305195155;1.4579658487233973;0.06398318466854598;0.02046375994048195;5.029652695111156;46.4449462903185;350081.5537803991;531914.3999282692;858000.0;6.949090321029023e-10;1098291.7323706916;0.00179974721645124;50.37939443986985;0.009357019200530739;0.01172731079011561;0.01172731079011561;0.05186970415180606;0.06500917954139464;7.3977231780890165;0.008692789832391133;0.0108948208625911;1.2397767420676007;0.00015815689112285412;4.427204180914308
HD 25171 b;1.0969655114602888;1.0704472132545881;2.563830357769751e-09;2.7784;1.0;0.00025358560533969945;1.09;1.18;2000000000.0;55.0;0.00025578906313991113;14.305732837367126;1.0575932104958992;F8V;1;0.9257399430109419;1.050154375532067;0.027523446339820692;0.0058717779968329355;1.1419064160344337;20.94610315294603;4890143.42923201;685186.3671025264;1433000.0;1.5228197015957344e-09;643964.6979938631;0.0007949082409733056;22.251455898602444;0.03646238041352989;0.009468053249744517;;0.4576313616413617;0.11883146551687356;;0.03555817418470027;0.009233261318273888;;0.00025578906313991113;7.160171154891455
HD 260655 b;0.00673;0.1106;3.533514150859115e-13;0.028186129999999997;0.157500736161444;0.157500736161444;0.439;0.439;5000000000.0;9.9976;0.00013540603145366053;27.02427625059147;0.027521636109911016;MOV;1;3.7206488443304675;0.1259532285560574;0.008594570168057807;-43.386353825204935;0.00030467302823874526;6.383982919859031;3833129931.825827;187974.05193411812;638000.0;1.868413972994628e-06;28220890.129431926;0.00019228742435920603;5.382602572777216;0.0005851958390413686;3.8775358320526467;3.8775358320526467;0.03036254056772396;201.18365707514724;2856.9692817106798;0.07139957839127072;473.0970474074624;6718.357501604992;0.00013540603145366053;3.7903511147484554
HD 260655 c;0.00972;0.13677;6.047289373395341e-13;0.04568538;0.07632554280808908;0.07632554280808908;0.439;0.439;5000000000.0;9.9976;0.00013540603145366053;27.02427625059147;0.027521636109911016;MOV;1;2.9204190047183594;0.15415521595316642;0.008531177809898292;-13.52393911137135;0.00030391046982386255;6.12982067268998;1108910630.2563782;213949.712709061;638000.0;4.625532885047801e-07;12989363.527146164;0.00010142741920484018;2.8392053686374537;0.00035194045817209794;0.3813559292866763;0.3813559292866763;0.034617968689738335;37.51136680408763;280.9831353108361;0.08140650693232855;88.21052931055618;660.7509457748571;0.00013540603145366053;3.7903511147484554
HD 26965 b;0.030772769347807052;0.22337565564667047;2.6167358471486814e-12;0.2064;0.010594641502359604;0.010594641502359604;0.78;0.812;6900000000.0;4.98;0.00010818059604193537;33.825382128431976;0.20953803373721525;K0.5V;1;2.2122059610251026;0.24769528529020396;0.009504725935776535;-0.3112199398413463;0.0002795808755859513;5.513894955661042;67713348.68932126;260710.06696635913;586696.2025316455;1.6715030799801966e-09;189952.2346430629;2.141816174172518e-05;0.5995475412880222;8.392602323386013e-05;1.3097211395662155e-05;;0.039093289161287584;0.006100766515177367;;0.3705037254445736;0.05781955855940252;;0.00010818059604193537;3.0282435604947873
HD 27894 b;0.7678758580222023;0.8579980833829974;4.2676213063898116e-10;0.119125;0.02447057232676757;0.02447057232676757;0.8;0.7292085991087848;3900000000.0;42.37;0.00016096643351124843;22.733000416166202;0.23630735140871564;K2 V;1;1.1505094507257705;0.8829359840139183;0.018467585169014967;0.0030819467287588904;0.03403852302764671;4.812207742385534;527990919.5140049;299729.6522957336;858693.8775510204;3.108882955159506e-08;1265218.451462651;4.601442591635579e-05;1.2880580628068796;0.011174735341426767;0.058535298970306716;0.058535298970306716;2.422874945499361;12.691460242168292;36.28025075444181;0.3172218721372583;1.6616659417997468;4.750096197623272;0.00016096643351124843;4.5058502501437125
HD 27894 c;0.18706148721743873;0.5426687814536749;4.234551150208967e-11;0.19503;0.011681439559137613;0.011681439559137613;0.8;0.7292085991087848;3900000000.0;42.37;0.00016096643351124843;22.733000416166202;0.23630735140871564;K2 V;1;1.1190747176313542;0.5555872247874111;0.011530360900790598;3.093110350216352e-06;0.0036383394721843966;4.2027978416482314;170884734.24033022;339259.41842151026;858693.8775510204;5.0192753980339717e-11;3590.573021512216;1.9439314996633918e-05;0.544154706230007;0.0016003168477771693;5.2696122297555974e-08;;0.8213207235256972;2.704490510897485e-05;;0.10753377842546924;3.5409320016206195e-06;;0.00016096643351124843;4.5058502501437125
HD 27894 d;6.252703415323647;1.331949125611238;4.918584703097216e-08;3.3287280000000004;1.0;0.00016566510254608955;0.8;0.7292085991087848;3900000000.0;42.37;0.00016096643351124843;22.733000416166202;0.23630735140871564;K2 V;1;2.1337255775174024;1.473158740318062;0.07631140810843842;0.02483881712660617;5.66816775848263;48.11885569671974;370239.0029548057;529161.3134776424;858693.8775510204;8.011827971696328e-10;1231302.9035991349;0.002048151312412508;57.332842022129824;0.01038992885515218;0.016537703069942757;0.016537703069942757;0.050610228307876634;0.08055656008102823;10.250088832456193;0.006626289731932398;0.010547099366110486;1.3420223668765552;0.00016096643351124843;4.5058502501437125
HD 27969 b;5.5425625842204065;0.9951804958252932;2.6617128219805037e-08;1.2695360000000002;1.0;0.0008469640321116767;1.16;1.27;5200000000.0;68.06;0.0001317571641956712;27.77268334772055;1.42263179296831;GOV;1;4.1621789019253645;1.137726512205158;0.08563547061387529;0.027575368697622397;3.2047410725837557;37.06891043236372;5065156.0457086805;419755.92454710277;776645.1612903225;1.631292467931088e-09;677812.8345085917;0.002776320710352895;77.71611195167951;0.023505363926143136;0.018017804365347494;0.018017804365347494;0.08446661839998854;0.06474705137582505;13.643173087880704;0.004285981291547116;0.0032853765917976395;0.6922780350350065;0.0001317571641956712;3.6882102578722082
HD 290327 b;2.9329393674832986;1.270851343852969;6.133736927931757e-09;3.1556;1.0;0.00019037145864328852;0.9;1.0;5200000000.0;54.9;0.0001317571641956712;27.77268334772055;0.41764722707894464;G8V;1;1.2983105283931948;1.3339586550986295;0.03549893893107034;0.010492408418549726;3.1238313688458;41.56239221316179;453028.24713851785;470143.5373794083;729645.1612903225;6.898044383275927e-10;958379.9408568648;0.001299527810707512;36.377010928405575;0.006055744790123685;0.007397603226572229;0.007397603226572229;0.046491091973693416;0.05679279162364374;5.601502780754785;0.0036255517699910122;0.004428917400140698;0.4368264426412376;0.0001317571641956712;3.6882102578722082
HD 30177 b;9.31843334472056;1.0968758787567985;2.9038120498632557e-08;2.9356000000000004;1.0;0.00022916739860401043;1.05;1.12;11600000000.0;54.7;7.527985775008213e-05;48.608620012914514;0.883564627428433;G8 V;1;5.139754427699907;1.261617487967788;0.08581501284986061;0.028709772676445082;5.1134985355993425;76.24338582598398;145302.75968029993;340693.9391509906;455714.28571428574;4.2002331487017607e-10;1030411.8357909073;0.003308475566053789;92.6124480223144;0.0018528774636160867;0.004982514158549361;0.004982514158549361;0.005587358377874438;0.015024788618410766;6.603246540948844;0.00043891551064520565;0.0011802738114849148;0.5187187095271519;7.527985775008213e-05;2.1072701834465826
HD 30177 c;3.4641016151377544;1.280903279228454;2.7350567520027722e-09;4.5435;1.0;0.0001190179196512336;1.05;1.12;11600000000.0;54.7;7.527985775008213e-05;48.608620012914514;0.883564627428433;G8 V;1;0.0;0.0;0.02762815252659554;0.008399355409297855;0.0;1.0;57320.068286233305;360323.8315932507;455714.28571428574;2.74262589492354e-10;1071242.0068543283;0.0;0.0;2.0285168886528897e-07;5.270803470675771e-07;5.270803470675771e-07;;;0.0006985311767963769;;;5.4873188263577e-05;7.527985775008213e-05;2.1072701834465826
HD 30562 b;1.4895636945092345;0.9350660976186146;1.8716595308468856e-09;0.5519999999999999;0.0030282849632697647;0.0030282849632697647;1.219;1.637;4000000000.0;26.5;0.00015815689112285412;23.13683567007867;1.796812778909769;F8V;1;1.5691314128025784;1.0057737330218048;0.03053536536285054;0.007505367564498727;0.01148293806248058;3.8075193698171783;83397860.2829892;408664.89158242656;931000.0;3.745129161936527e-09;383498.5426980692;1.1992461768011298e-05;0.3356987893594383;0.003326488705273438;0.0008611678573400772;;2.7673588028854637;0.7164192221648261;;0.9262383879868218;0.23978639299277937;;0.00015815689112285412;4.427204180914308
HD 30669 b;0.5427092530382481;0.9752530401230382;1.5023876102830105e-10;2.2058;1.0;0.0003293428345197625;0.92;0.91;4800000000.0;57.0;0.0001393104288669816;26.266877718781398;0.4648833222492905;G9V;1;0.7049025810634564;0.8676862611940097;0.010598685972363915;0.0012137126461607905;0.5108978484508897;26.336297657305792;930596.7560615102;465618.4010536867;772689.6551724138;1.0339411727022848e-09;1002280.854194712;0.00047028853275184315;13.164544040118347;0.0028573030315473696;0.003892099024395479;0.003892099024395479;0.06061493914756071;0.08256714213201619;2.787327585062233;0.004385095086117576;0.005973193643838641;0.2016449520290946;0.0001393104288669816;3.899644895307021
HD 3167 b;0.0158;0.152;1.23014169864829e-12;0.0186;0.4299302609846003;0.4299302609846003;0.94;0.87;5000000000.0;47.36;0.00013540603145366053;27.02427625059147;0.5162826155855478;K0 V;1;3.397080820258393;0.17248916120275365;0.01036280667162616;-3.4057617437041134;0.001978587049957869;4.801639944651651;101650280158.09969;217540.6140138774;756000.0;6.874522447346945e-06;20163346.633806095;0.0004810682029107744;13.466293780250925;0.02570137039046571;64.90972864588375;64.90972864588375;0.533012493656618;1346.1420851298813;47825.50280838973;0.055855128374809625;141.06412114253803;5011.701659423681;0.00013540603145366053;3.7903511147484554
HD 3167 c;0.0308;0.255;3.2634554536240387e-12;0.13494530000000002;0.02200041058505191;0.02200041058505191;0.94;0.87;5000000000.0;47.36;0.00013540603145366053;27.02427625059147;0.5162826155855478;K0 V;1;1.5935772323451751;0.2747509300868529;0.00876774329616788;-0.2861596452750377;0.0006175877473254582;4.661278603316133;374789612.0235168;268802.10965655214;756000.0;2.335206339613848e-08;1127991.5863492598;3.1802435745869574e-05;0.8902291610423987;0.00047417247479305657;0.0024546619772470193;0.0024546619772470193;0.14875230943124526;0.7700502610319543;1.808595502331058;0.015587963580989224;0.08069464918153414;0.18952526472275175;0.00013540603145366053;3.7903511147484554
